country_region_code,date,dayoftheweek,ukhol,ff_type,ff_min,ff_mean,ff_median,ff_max,ff_mad,ff_var
GB,2021-02-17,Wednesday,,Parks,-90,7,2,203,25,974
GB,2021-02-17,Wednesday,,Transit Stations,-86,-55,-56,-17,12,136
GB,2021-02-17,Wednesday,,Workplaces,-75,-50,-49,-29,7,63
GB,2021-02-17,Wednesday,,Residential,12,20,19,32,3,14
GB,2021-02-18,Thursday,,Retail and Recreation,-94,-51,-50,-30,6,67
GB,2021-02-18,Thursday,,Grocery and Pharmacy,-74,-11,-11,16,6,58
GB,2021-02-18,Thursday,,Parks,-89,19,16,170,30,1052
GB,2021-02-18,Thursday,,Transit Stations,-88,-55,-55,-12,10,133
GB,2021-02-18,Thursday,,Workplaces,-75,-51,-50,-33,7,58
GB,2021-02-18,Thursday,,Residential,12,20,19,32,3,13
GB,2021-02-19,Friday,,Retail and Recreation,-94,-55,-54,-33,7,66
GB,2021-02-19,Friday,,Grocery and Pharmacy,-72,-11,-10,12,6,57
GB,2021-02-19,Friday,,Parks,-89,2,-2,177,32,1137
GB,2021-02-19,Friday,,Transit Stations,-89,-56,-57,-13,9,114
GB,2021-02-19,Friday,,Workplaces,-73,-50,-49,-30,6,51
GB,2021-02-19,Friday,,Residential,13,20,20,32,3,9
GB,2021-02-20,Saturday,,Retail and Recreation,-91,-59,-59,-35,7,71
GB,2021-02-20,Saturday,,Grocery and Pharmacy,-49,-12,-13,14,7,52
GB,2021-02-20,Saturday,,Parks,-80,5,2,267,45,1877
GB,2021-02-20,Saturday,,Transit Stations,-90,-57,-58,-4,9,113
GB,2021-02-20,Saturday,,Workplaces,-46,-28,-27,-7,6,37
GB,2021-02-20,Saturday,,Residential,9,13,13,16,1,1
GB,2021-02-21,Sunday,,Retail and Recreation,-89,-58,-58,-30,7,75
GB,2021-02-21,Sunday,,Grocery and Pharmacy,-63,-17,-17,10,6,57
GB,2021-02-21,Sunday,,Parks,-79,29,26,192,36,1442
GB,2021-02-21,Sunday,,Transit Stations,-91,-50,-51,-8,12,178
GB,2021-02-21,Sunday,,Workplaces,-46,-25,-25,-8,6,42
GB,2021-02-21,Sunday,,Residential,6,9,9,12,1,1
GB,2021-02-22,Monday,,Retail and Recreation,-92,-49,-48,-25,7,82
GB,2021-02-22,Monday,,Grocery and Pharmacy,-75,-14,-14,14,6,61
GB,2021-02-22,Monday,,Parks,-89,17,12,174,24,1026
GB,2021-02-22,Monday,,Transit Stations,-89,-52,-53,-12,12,153
GB,2021-02-22,Monday,,Workplaces,-74,-46,-45,-22,7,74
GB,2021-02-22,Monday,,Residential,10,17,17,30,3,14
GB,2021-02-23,Tuesday,,Retail and Recreation,-93,-51,-50,-26,7,69
GB,2021-02-23,Tuesday,,Grocery and Pharmacy,-73,-13,-12,10,6,54
GB,2021-02-23,Tuesday,,Parks,-87,15,12,197,33,1479
GB,2021-02-23,Tuesday,,Transit Stations,-86,-54,-55,-11,10,130
GB,2021-02-23,Tuesday,,Workplaces,-73,-46,-45,-23,7,70
GB,2021-02-23,Tuesday,,Residential,10,18,18,29,4,11
GB,2021-02-24,Wednesday,,Retail and Recreation,-92,-51,-50,-29,7,69
GB,2021-02-24,Wednesday,,Grocery and Pharmacy,-72,-12,-11,11,6,57
GB,2021-02-24,Wednesday,,Parks,-87,11,9,190,28,1143
GB,2021-02-24,Wednesday,,Transit Stations,-86,-53,-55,-18,10,130
GB,2021-02-24,Wednesday,,Workplaces,-74,-45,-44,-23,7,68
GB,2021-02-24,Wednesday,,Residential,10,18,18,30,3,12
GB,2021-02-25,Thursday,,Retail and Recreation,-93,-49,-48,-30,6,72
GB,2021-02-25,Thursday,,Grocery and Pharmacy,-74,-8,-8,14,6,63
GB,2021-02-25,Thursday,,Parks,-90,27,25,211,30,1059
GB,2021-02-25,Thursday,,Transit Stations,-88,-52,-52,-5,12,158
GB,2021-02-25,Thursday,,Workplaces,-73,-45,-44,-26,7,68
GB,2021-02-25,Thursday,,Residential,9,18,17,31,3,14
GB,2021-02-26,Friday,,Retail and Recreation,-93,-48,-48,-24,6,77
GB,2021-02-26,Friday,,Grocery and Pharmacy,-69,-3,-3,23,6,64
GB,2021-02-26,Friday,,Parks,-85,46,43,260,39,1789
GB,2021-02-26,Friday,,Transit Stations,-87,-50,-49,-8,12,143
GB,2021-02-26,Friday,,Workplaces,-71,-44,-43,-25,7,59
GB,2021-02-26,Friday,,Residential,11,17,17,29,3,10
GB,2021-02-27,Saturday,,Retail and Recreation,-90,-53,-53,-31,9,80
GB,2021-02-27,Saturday,,Grocery and Pharmacy,-49,-6,-6,23,6,56
GB,2021-02-27,Saturday,,Parks,-76,49,46,294,45,2189
GB,2021-02-27,Saturday,,Transit Stations,-90,-51,-51,5,10,140
GB,2021-02-27,Saturday,,Workplaces,-45,-24,-23,-6,6,39
GB,2021-02-27,Saturday,,Residential,6,11,11,14,1,1
GB,2021-02-28,Sunday,,Retail and Recreation,-89,-52,-52,-26,9,88
GB,2021-02-28,Sunday,,Grocery and Pharmacy,-67,-10,-10,13,6,64
GB,2021-02-28,Sunday,,Parks,-82,52,48,263,36,2061
GB,2021-02-28,Sunday,,Transit Stations,-91,-46,-47,3,13,228
GB,2021-02-28,Sunday,,Workplaces,-45,-22,-21,-6,6,47
GB,2021-02-28,Sunday,,Residential,5,8,8,12,1,2
GB,2021-03-01,Monday,,Retail and Recreation,-92,-45,-44,-20,7,88
GB,2021-03-01,Monday,,Grocery and Pharmacy,-73,-10,-10,16,6,61
GB,2021-03-01,Monday,,Parks,-88,24,20,165,30,1351
GB,2021-03-01,Monday,,Transit Stations,-88,-51,-51,-10,12,148
GB,2021-03-01,Monday,,Workplaces,-73,-45,-44,-22,9,74
GB,2021-03-01,Monday,,Residential,9,16,16,28,3,12
GB,2021-03-02,Tuesday,,Retail and Recreation,-92,-47,-47,-26,6,77
GB,2021-03-02,Tuesday,,Grocery and Pharmacy,-73,-9,-9,16,6,63
GB,2021-03-02,Tuesday,,Parks,-88,25,20,215,25,1151
GB,2021-03-02,Tuesday,,Transit Stations,-86,-51,-52,-2,12,151
GB,2021-03-02,Tuesday,,Workplaces,-73,-45,-44,-23,7,73
GB,2021-03-02,Tuesday,,Residential,9,17,17,29,3,13
GB,2021-03-03,Wednesday,,Retail and Recreation,-93,-50,-50,-30,7,72
GB,2021-03-03,Wednesday,,Grocery and Pharmacy,-75,-11,-11,11,6,62
GB,2021-03-03,Wednesday,,Parks,-90,-2,-3,141,19,554
GB,2021-03-03,Wednesday,,Transit Stations,-86,-53,-53,-6,12,137
GB,2021-03-03,Wednesday,,Workplaces,-74,-44,-43,-25,7,70
GB,2021-03-03,Wednesday,,Residential,10,18,17,32,3,14
GB,2021-03-04,Thursday,,Retail and Recreation,-93,-50,-49,-31,6,70
GB,2021-03-04,Thursday,,Grocery and Pharmacy,-74,-8,-8,14,6,60
GB,2021-03-04,Thursday,,Parks,-89,4,2,147,20,593
GB,2021-03-04,Thursday,,Transit Stations,-88,-53,-53,-18,12,140
GB,2021-03-04,Thursday,,Workplaces,-72,-45,-44,-27,7,69
GB,2021-03-04,Thursday,,Residential,10,18,18,31,3,14
GB,2021-03-05,Friday,,Retail and Recreation,-93,-50,-49,-29,7,74
GB,2021-03-05,Friday,,Grocery and Pharmacy,-71,-5,-5,20,6,61
GB,2021-03-05,Friday,,Parks,-89,16,14,195,25,863
GB,2021-03-05,Friday,,Transit Stations,-87,-51,-50,-14,10,132
GB,2021-03-05,Friday,,Workplaces,-71,-43,-42,-26,7,61
GB,2021-03-05,Friday,,Residential,11,18,17,30,3,11
GB,2021-03-06,Saturday,,Retail and Recreation,-91,-54,-54,-29,9,82
GB,2021-03-06,Saturday,,Grocery and Pharmacy,-54,-6,-6,18,7,59
GB,2021-03-06,Saturday,,Parks,-82,20,18,176,30,1202
GB,2021-03-06,Saturday,,Transit Stations,-90,-53,-53,-10,10,118
GB,2021-03-06,Saturday,,Workplaces,-43,-23,-23,-7,6,39
GB,2021-03-06,Saturday,,Residential,6,12,12,15,1,2
GB,2021-03-07,Sunday,,Retail and Recreation,-89,-53,-53,-28,9,82
GB,2021-03-07,Sunday,,Grocery and Pharmacy,-63,-10,-10,12,6,59
GB,2021-03-07,Sunday,,Parks,-81,35,31,262,34,1568
GB,2021-03-07,Sunday,,Transit Stations,-92,-48,-49,-6,12,184
GB,2021-03-07,Sunday,,Workplaces,-44,-21,-21,-4,6,48
GB,2021-03-07,Sunday,,Residential,5,9,9,12,1,1
GB,2021-03-08,Monday,,Retail and Recreation,-91,-43,-42,-18,7,92
GB,2021-03-08,Monday,,Grocery and Pharmacy,-71,-6,-6,20,7,62
GB,2021-03-08,Monday,,Parks,-87,23,20,190,30,1211
GB,2021-03-08,Monday,,Transit Stations,-87,-47,-47,-1,12,158
GB,2021-03-08,Monday,,Workplaces,-71,-42,-41,-22,9,74
GB,2021-03-08,Monday,,Residential,8,15,14,27,3,10
GB,2021-03-09,Tuesday,,Retail and Recreation,-91,-45,-43,-19,6,78
GB,2021-03-09,Tuesday,,Grocery and Pharmacy,-71,-5,-4,18,6,63
GB,2021-03-09,Tuesday,,Parks,-84,39,37,245,36,1538
GB,2021-03-09,Tuesday,,Transit Stations,-84,-46,-46,-2,12,171
GB,2021-03-09,Tuesday,,Workplaces,-70,-41,-40,-20,7,72
GB,2021-03-09,Tuesday,,Residential,7,15,15,26,3,10
GB,2021-03-10,Wednesday,,Retail and Recreation,-93,-52,-51,-30,7,73
GB,2021-03-10,Wednesday,,Grocery and Pharmacy,-73,-10,-10,11,6,62
GB,2021-03-10,Wednesday,,Parks,-89,-22,-22,90,15,360
GB,2021-03-10,Wednesday,,Transit Stations,-85,-51,-51,-12,11,131
GB,2021-03-10,Wednesday,,Workplaces,-72,-41,-40,-19,7,70
GB,2021-03-10,Wednesday,,Residential,10,17,17,30,3,11
GB,2021-03-11,Thursday,,Retail and Recreation,-93,-49,-48,-25,7,73
GB,2021-03-11,Thursday,,Grocery and Pharmacy,-71,-4,-4,20,6,63
GB,2021-03-11,Thursday,,Parks,-89,1,1,124,19,600
GB,2021-03-11,Thursday,,Transit Stations,-86,-48,-48,-2,12,158
GB,2021-03-11,Thursday,,Workplaces,-70,-41,-40,-21,7,70
GB,2021-03-11,Thursday,,Residential,8,16,16,29,3,11
GB,2021-03-12,Friday,,Retail and Recreation,-93,-49,-48,-26,7,79
GB,2021-03-12,Friday,,Grocery and Pharmacy,-70,1,1,28,6,71
GB,2021-03-12,Friday,,Parks,-89,7,5,153,24,792
GB,2021-03-12,Friday,,Transit Stations,-87,-46,-46,-4,10,148
GB,2021-03-12,Friday,,Workplaces,-69,-39,-38,-20,7,62
GB,2021-03-12,Friday,,Residential,8,16,15,28,3,9
GB,2021-03-13,Saturday,,Retail and Recreation,-91,-52,-52,-22,9,96
GB,2021-03-13,Saturday,,Grocery and Pharmacy,-49,7,8,40,9,105
GB,2021-03-13,Saturday,,Parks,-82,-4,-7,130,25,775
GB,2021-03-13,Saturday,,Transit Stations,-90,-53,-53,-4,9,122
GB,2021-03-13,Saturday,,Workplaces,-42,-22,-22,1,6,41
GB,2021-03-13,Saturday,,Residential,7,11,11,15,1,2
