LocationName,Date,SiteName,LocationGroup,WeekDay,BRCYear,BRCQuarter,BRCMonth,BRCWeek,InCount,OutCount,TotalCount,BusinessInCount,BusinessOutCount,BusinessTotalCount,FactoredInCount,FactoredOutCount,FactoredTotalCount,X,Y,OBJECTID
Church Street,26/10/2014,York,,Sunday,2014,,October,43,1836,2825,4661,,,,,,,-1.08046297592486,53.9604292999891,3
Church Street,01/11/2014,York,,Saturday,2014,,October,44,2737,3421,6158,,,,,,,-1.08046297592486,53.9604292999891,3
Church Street,02/11/2014,York,,Sunday,2014,,October,44,1565,2302,3867,,,,,,,-1.08046297592486,53.9604292999891,3
Church Street,27/10/2014,York,,Monday,2014,,October,44,1921,3004,4925,,,,,,,-1.08046297592486,53.9604292999891,3
Church Street,28/10/2014,York,,Tuesday,2014,,October,44,1978,2859,4837,,,,,,,-1.08046297592486,53.9604292999891,3
Church Street,29/10/2014,York,,Wednesday,2014,,October,44,2465,3276,5741,,,,,,,-1.08046297592486,53.9604292999891,3
Church Street,30/10/2014,York,,Thursday,2014,,October,44,2323,3073,5396,,,,,,,-1.08046297592486,53.9604292999891,3
Church Street,31/10/2014,York,,Friday,2014,,October,44,2977,3537,6514,,,,,,,-1.08046297592486,53.9604292999891,3
Church Street,03/11/2014,York,,Monday,2014,,November,45,1799,2314,4113,,,,,,,-1.08046297592486,53.9604292999891,3
Church Street,04/11/2014,York,,Tuesday,2014,,November,45,1779,2257,4036,,,,,,,-1.08046297592486,53.9604292999891,3
Church Street,05/11/2014,York,,Wednesday,2014,,November,45,1880,2352,4232,,,,,,,-1.08046297592486,53.9604292999891,3
Church Street,06/11/2014,York,,Thursday,2014,,November,45,1841,2493,4334,,,,,,,-1.08046297592486,53.9604292999891,3
Church Street,07/11/2014,York,,Friday,2014,,November,45,1944,2514,4458,,,,,,,-1.08046297592486,53.9604292999891,3
Church Street,08/11/2014,York,,Saturday,2014,,November,45,2508,3459,5967,,,,,,,-1.08046297592486,53.9604292999891,3
Church Street,09/11/2014,York,,Sunday,2014,,November,45,1542,2433,3975,,,,,,,-1.08046297592486,53.9604292999891,3
Church Street,10/11/2014,York,,Monday,2014,,November,46,1782,2530,4312,,,,,,,-1.08046297592486,53.9604292999891,3
Church Street,11/11/2014,York,,Tuesday,2014,,November,46,1870,2294,4164,,,,,,,-1.08046297592486,53.9604292999891,3
Church Street,12/11/2014,York,,Wednesday,2014,,November,46,1952,2462,4414,,,,,,,-1.08046297592486,53.9604292999891,3
Church Street,13/11/2014,York,,Thursday,2014,,November,46,1908,2319,4227,,,,,,,-1.08046297592486,53.9604292999891,3
Church Street,14/11/2014,York,,Friday,2014,,November,46,2197,2493,4690,,,,,,,-1.08046297592486,53.9604292999891,3
Church Street,15/11/2014,York,,Saturday,2014,,November,46,2670,3476,6146,,,,,,,-1.08046297592486,53.9604292999891,3
Church Street,16/11/2014,York,,Sunday,2014,,November,46,1497,2142,3639,,,,,,,-1.08046297592486,53.9604292999891,3
Church Street,17/11/2014,York,,Monday,2014,,November,47,1855,2490,4345,,,,,,,-1.08046297592486,53.9604292999891,3
Church Street,18/11/2014,York,,Tuesday,2014,,November,47,1887,2446,4333,,,,,,,-1.08046297592486,53.9604292999891,3
Church Street,19/11/2014,York,,Wednesday,2014,,November,47,1879,2422,4301,,,,,,,-1.08046297592486,53.9604292999891,3
Church Street,20/11/2014,York,,Thursday,2014,,November,47,1835,2591,4426,,,,,,,-1.08046297592486,53.9604292999891,3
Church Street,21/11/2014,York,,Friday,2014,,November,47,2291,3081,5372,,,,,,,-1.08046297592486,53.9604292999891,3
Church Street,22/11/2014,York,,Saturday,2014,,November,47,2512,3155,5667,,,,,,,-1.08046297592486,53.9604292999891,3
Church Street,23/11/2014,York,,Sunday,2014,,November,47,1608,2230,3838,,,,,,,-1.08046297592486,53.9604292999891,3
Church Street,24/11/2014,York,,Monday,2014,,November,48,1868,2503,4371,,,,,,,-1.08046297592486,53.9604292999891,3
Church Street,25/11/2014,York,,Tuesday,2014,,November,48,1677,2385,4062,,,,,,,-1.08046297592486,53.9604292999891,3
Church Street,26/11/2014,York,,Wednesday,2014,,November,48,1782,2448,4230,,,,,,,-1.08046297592486,53.9604292999891,3
Church Street,27/11/2014,York,,Thursday,2014,,November,48,1975,2914,4889,,,,,,,-1.08046297592486,53.9604292999891,3
Church Street,28/11/2014,York,,Friday,2014,,November,48,2409,3265,5674,,,,,,,-1.08046297592486,53.9604292999891,3
Church Street,29/11/2014,York,,Saturday,2014,,November,48,2682,3687,6369,,,,,,,-1.08046297592486,53.9604292999891,3
Church Street,30/11/2014,York,,Sunday,2014,,November,48,1546,2590,4136,,,,,,,-1.08046297592486,53.9604292999891,3
Church Street,01/12/2014,York,,Monday,2014,,December,49,1735,2462,4197,,,,,,,-1.08046297592486,53.9604292999891,3
Church Street,02/12/2014,York,,Tuesday,2014,,December,49,1977,2632,4609,,,,,,,-1.08046297592486,53.9604292999891,3
Church Street,03/12/2014,York,,Wednesday,2014,,December,49,1889,2633,4522,,,,,,,-1.08046297592486,53.9604292999891,3
Church Street,04/12/2014,York,,Thursday,2014,,December,49,2011,2879,4890,,,,,,,-1.08046297592486,53.9604292999891,3
Church Street,05/12/2014,York,,Friday,2014,,December,49,2217,3182,5399,,,,,,,-1.08046297592486,53.9604292999891,3
Church Street,06/12/2014,York,,Saturday,2014,,December,49,2327,3244,5571,,,,,,,-1.08046297592486,53.9604292999891,3
Church Street,07/12/2014,York,,Sunday,2014,,December,49,1615,2639,4254,,,,,,,-1.08046297592486,53.9604292999891,3
Church Street,08/12/2014,York,,Monday,2014,,December,50,1724,2717,4441,,,,,,,-1.08046297592486,53.9604292999891,3
Church Street,09/12/2014,York,,Tuesday,2014,,December,50,1933,2665,4598,,,,,,,-1.08046297592486,53.9604292999891,3
Church Street,10/12/2014,York,,Wednesday,2014,,December,50,2014,2738,4752,,,,,,,-1.08046297592486,53.9604292999891,3
Church Street,11/12/2014,York,,Thursday,2014,,December,50,1238,1555,2793,,,,,,,-1.08046297592486,53.9604292999891,3
Church Street,12/12/2014,York,,Friday,2014,,December,50,1212,1524,2736,,,,,,,-1.08046297592486,53.9604292999891,3
Church Street,13/12/2014,York,,Saturday,2014,,December,50,1374,1570,2944,,,,,,,-1.08046297592486,53.9604292999891,3
Church Street,14/12/2014,York,,Sunday,2014,,December,50,625,962,1587,,,,,,,-1.08046297592486,53.9604292999891,3
Church Street,15/12/2014,York,,Monday,2014,,December,51,1723,2149,3872,,,,,,,-1.08046297592486,53.9604292999891,3
Church Street,16/12/2014,York,,Tuesday,2014,,December,51,1875,2399,4274,,,,,,,-1.08046297592486,53.9604292999891,3
Church Street,17/12/2014,York,,Wednesday,2014,,December,51,1522,1676,3198,,,,,,,-1.08046297592486,53.9604292999891,3
Church Street,18/12/2014,York,,Thursday,2014,,December,51,1854,2409,4263,,,,,,,-1.08046297592486,53.9604292999891,3
Church Street,19/12/2014,York,,Friday,2014,,December,51,2479,2779,5258,,,,,,,-1.08046297592486,53.9604292999891,3
Church Street,20/12/2014,York,,Saturday,2014,,December,51,2423,2895,5318,,,,,,,-1.08046297592486,53.9604292999891,3
Church Street,21/12/2014,York,,Sunday,2014,,December,51,1519,2145,3664,,,,,,,-1.08046297592486,53.9604292999891,3
Church Street,22/12/2014,York,,Monday,2014,,December,52,2098,2488,4586,,,,,,,-1.08046297592486,53.9604292999891,3
Church Street,23/12/2014,York,,Tuesday,2014,,December,52,2148,2475,4623,,,,,,,-1.08046297592486,53.9604292999891,3
Church Street,24/12/2014,York,,Wednesday,2014,,December,52,1975,2470,4445,,,,,,,-1.08046297592486,53.9604292999891,3
Church Street,25/12/2014,York,,Thursday,2014,,December,52,184,311,495,,,,,,,-1.08046297592486,53.9604292999891,3
Church Street,26/12/2014,York,,Friday,2014,,December,52,1276,1441,2717,,,,,,,-1.08046297592486,53.9604292999891,3
Church Street,27/12/2014,York,,Saturday,2014,,December,52,1557,2092,3649,,,,,,,-1.08046297592486,53.9604292999891,3
Church Street,28/12/2014,York,,Sunday,2014,,December,52,2099,2439,4538,,,,,,,-1.08046297592486,53.9604292999891,3
Church Street,01/01/2015,York,,Thursday,2014,,December,53,771,1181,1952,,,,,,,-1.08046297592486,53.9604292999891,3
Church Street,02/01/2015,York,,Friday,2014,,December,53,1511,1940,3451,,,,,,,-1.08046297592486,53.9604292999891,3
Church Street,03/01/2015,York,,Saturday,2014,,December,53,1186,1607,2793,,,,,,,-1.08046297592486,53.9604292999891,3
Church Street,04/01/2015,York,,Sunday,2014,,December,53,713,1040,1753,,,,,,,-1.08046297592486,53.9604292999891,3
Church Street,29/12/2014,York,,Monday,2014,,December,53,1215,1800,3015,,,,,,,-1.08046297592486,53.9604292999891,3
Church Street,30/12/2014,York,,Tuesday,2014,,December,53,1478,2136,3614,,,,,,,-1.08046297592486,53.9604292999891,3
Church Street,31/12/2014,York,,Wednesday,2014,,December,53,1477,1950,3427,,,,,,,-1.08046297592486,53.9604292999891,3
Church Street,05/01/2015,York,,Monday,2015,,January,1,966,1229,2195,,,,,,,-1.08046297592486,53.9604292999891,3
Church Street,06/01/2015,York,,Tuesday,2015,,January,1,1006,1269,2275,,,,,,,-1.08046297592486,53.9604292999891,3
Church Street,07/01/2015,York,,Wednesday,2015,,January,1,1073,1274,2347,,,,,,,-1.08046297592486,53.9604292999891,3
Church Street,08/01/2015,York,,Thursday,2015,,January,1,1156,1333,2489,,,,,,,-1.08046297592486,53.9604292999891,3
Church Street,09/01/2015,York,,Friday,2015,,January,1,1403,1595,2998,,,,,,,-1.08046297592486,53.9604292999891,3
Church Street,10/01/2015,York,,Saturday,2015,,January,1,1732,2045,3777,,,,,,,-1.08046297592486,53.9604292999891,3
Church Street,11/01/2015,York,,Sunday,2015,,January,1,1063,1238,2301,,,,,,,-1.08046297592486,53.9604292999891,3
Church Street,12/01/2015,York,,Monday,2015,,January,2,1030,1321,2351,,,,,,,-1.08046297592486,53.9604292999891,3
Church Street,13/01/2015,York,,Tuesday,2015,,January,2,1205,1416,2621,,,,,,,-1.08046297592486,53.9604292999891,3
Church Street,14/01/2015,York,,Wednesday,2015,,January,2,968,1085,2053,,,,,,,-1.08046297592486,53.9604292999891,3
Church Street,15/01/2015,York,,Thursday,2015,,January,2,560,711,1271,,,,,,,-1.08046297592486,53.9604292999891,3
Church Street,16/01/2015,York,,Friday,2015,,January,2,723,834,1557,,,,,,,-1.08046297592486,53.9604292999891,3
Church Street,17/01/2015,York,,Saturday,2015,,January,2,1342,1531,2873,,,,,,,-1.08046297592486,53.9604292999891,3
Church Street,18/01/2015,York,,Sunday,2015,,January,2,972,1361,2333,,,,,,,-1.08046297592486,53.9604292999891,3
Church Street,19/01/2015,York,,Monday,2015,,January,3,1152,1446,2598,,,,,,,-1.08046297592486,53.9604292999891,3
Church Street,20/01/2015,York,,Tuesday,2015,,January,3,1251,1611,2862,,,,,,,-1.08046297592486,53.9604292999891,3
Church Street,21/01/2015,York,,Wednesday,2015,,January,3,945,1191,2136,,,,,,,-1.08046297592486,53.9604292999891,3
Church Street,22/01/2015,York,,Thursday,2015,,January,3,1330,1707,3037,,,,,,,-1.08046297592486,53.9604292999891,3
Church Street,23/01/2015,York,,Friday,2015,,January,3,1792,2065,3857,,,,,,,-1.08046297592486,53.9604292999891,3
Church Street,24/01/2015,York,,Saturday,2015,,January,3,1993,2413,4406,,,,,,,-1.08046297592486,53.9604292999891,3
Church Street,25/01/2015,York,,Sunday,2015,,January,3,1300,1680,2980,,,,,,,-1.08046297592486,53.9604292999891,3
Church Street,01/02/2015,York,,Sunday,2015,,January,4,1377,1926,3303,,,,,,,-1.08046297592486,53.9604292999891,3
Church Street,26/01/2015,York,,Monday,2015,,January,4,1451,1801,3252,,,,,,,-1.08046297592486,53.9604292999891,3
Church Street,27/01/2015,York,,Tuesday,2015,,January,4,1444,1842,3286,,,,,,,-1.08046297592486,53.9604292999891,3
Church Street,28/01/2015,York,,Wednesday,2015,,January,4,1339,1585,2924,,,,,,,-1.08046297592486,53.9604292999891,3
Church Street,29/01/2015,York,,Thursday,2015,,January,4,1589,1707,3296,,,,,,,-1.08046297592486,53.9604292999891,3
Church Street,30/01/2015,York,,Friday,2015,,January,4,1657,1949,3606,,,,,,,-1.08046297592486,53.9604292999891,3
Church Street,31/01/2015,York,,Saturday,2015,,January,4,2212,2758,4970,,,,,,,-1.08046297592486,53.9604292999891,3
Church Street,02/02/2015,York,,Monday,2015,,February,5,1253,1500,2753,,,,,,,-1.08046297592486,53.9604292999891,3
Church Street,03/02/2015,York,,Tuesday,2015,,February,5,1164,1444,2608,,,,,,,-1.08046297592486,53.9604292999891,3
Church Street,04/02/2015,York,,Wednesday,2015,,February,5,1257,1552,2809,,,,,,,-1.08046297592486,53.9604292999891,3
Church Street,05/02/2015,York,,Thursday,2015,,February,5,1389,1708,3097,,,,,,,-1.08046297592486,53.9604292999891,3
Church Street,06/02/2015,York,,Friday,2015,,February,5,1415,1706,3121,,,,,,,-1.08046297592486,53.9604292999891,3
Church Street,07/02/2015,York,,Saturday,2015,,February,5,1995,2618,4613,,,,,,,-1.08046297592486,53.9604292999891,3
Church Street,08/02/2015,York,,Sunday,2015,,February,5,1097,1418,2515,,,,,,,-1.08046297592486,53.9604292999891,3
Church Street,09/02/2015,York,,Monday,2015,,February,6,1578,1865,3443,,,,,,,-1.08046297592486,53.9604292999891,3
Church Street,10/02/2015,York,,Tuesday,2015,,February,6,1363,1849,3212,,,,,,,-1.08046297592486,53.9604292999891,3
Church Street,11/02/2015,York,,Wednesday,2015,,February,6,1559,2136,3695,,,,,,,-1.08046297592486,53.9604292999891,3
Church Street,12/02/2015,York,,Thursday,2015,,February,6,1501,1945,3446,,,,,,,-1.08046297592486,53.9604292999891,3
Church Street,13/02/2015,York,,Friday,2015,,February,6,1338,1813,3151,,,,,,,-1.08046297592486,53.9604292999891,3
Church Street,14/02/2015,York,,Saturday,2015,,February,6,1130,1881,3011,,,,,,,-1.08046297592486,53.9604292999891,3
Church Street,15/02/2015,York,,Sunday,2015,,February,6,865,916,1781,,,,,,,-1.08046297592486,53.9604292999891,3
Church Street,16/02/2015,York,,Monday,2015,,February,7,981,1317,2298,,,,,,,-1.08046297592486,53.9604292999891,3
Church Street,17/02/2015,York,,Tuesday,2015,,February,7,1145,1408,2553,,,,,,,-1.08046297592486,53.9604292999891,3
Church Street,18/02/2015,York,,Wednesday,2015,,February,7,1012,1448,2460,,,,,,,-1.08046297592486,53.9604292999891,3
Church Street,19/02/2015,York,,Thursday,2015,,February,7,961,1205,2166,,,,,,,-1.08046297592486,53.9604292999891,3
Church Street,20/02/2015,York,,Friday,2015,,February,7,1434,1860,3294,,,,,,,-1.08046297592486,53.9604292999891,3
Church Street,21/02/2015,York,,Saturday,2015,,February,7,1499,1829,3328,,,,,,,-1.08046297592486,53.9604292999891,3
Church Street,22/02/2015,York,,Sunday,2015,,February,7,857,1098,1955,,,,,,,-1.08046297592486,53.9604292999891,3
Church Street,01/03/2015,York,,Sunday,2015,,February,8,914,1087,2001,,,,,,,-1.08046297592486,53.9604292999891,3
Church Street,23/02/2015,York,,Monday,2015,,February,8,1091,1226,2317,,,,,,,-1.08046297592486,53.9604292999891,3
Church Street,24/02/2015,York,,Tuesday,2015,,February,8,1051,1241,2292,,,,,,,-1.08046297592486,53.9604292999891,3
Church Street,25/02/2015,York,,Wednesday,2015,,February,8,915,1303,2218,,,,,,,-1.08046297592486,53.9604292999891,3
Church Street,26/02/2015,York,,Thursday,2015,,February,8,1039,1255,2294,,,,,,,-1.08046297592486,53.9604292999891,3
Church Street,27/02/2015,York,,Friday,2015,,February,8,1236,1363,2599,,,,,,,-1.08046297592486,53.9604292999891,3
Church Street,28/02/2015,York,,Saturday,2015,,February,8,1783,2197,3980,,,,,,,-1.08046297592486,53.9604292999891,3
Church Street,02/03/2015,York,,Monday,2015,,March,9,917,1068,1985,,,,,,,-1.08046297592486,53.9604292999891,3
Church Street,03/03/2015,York,,Tuesday,2015,,March,9,1018,1163,2181,,,,,,,-1.08046297592486,53.9604292999891,3
Church Street,04/03/2015,York,,Wednesday,2015,,March,9,967,1034,2001,,,,,,,-1.08046297592486,53.9604292999891,3
Church Street,05/03/2015,York,,Thursday,2015,,March,9,912,1038,1950,,,,,,,-1.08046297592486,53.9604292999891,3
Church Street,06/03/2015,York,,Friday,2015,,March,9,1371,1468,2839,,,,,,,-1.08046297592486,53.9604292999891,3
Church Street,07/03/2015,York,,Saturday,2015,,March,9,1118,1302,2420,,,,,,,-1.08046297592486,53.9604292999891,3
Church Street,08/03/2015,York,,Sunday,2015,,March,9,887,928,1815,,,,,,,-1.08046297592486,53.9604292999891,3
Church Street,09/03/2015,York,,Monday,2015,,March,10,1202,1355,2557,,,,,,,-1.08046297592486,53.9604292999891,3
Church Street,10/03/2015,York,,Tuesday,2015,,March,10,1200,1156,2356,,,,,,,-1.08046297592486,53.9604292999891,3
Church Street,11/03/2015,York,,Wednesday,2015,,March,10,841,776,1617,,,,,,,-1.08046297592486,53.9604292999891,3
Church Street,12/03/2015,York,,Thursday,2015,,March,10,1256,1461,2717,,,,,,,-1.08046297592486,53.9604292999891,3
Church Street,13/03/2015,York,,Friday,2015,,March,10,982,1178,2160,,,,,,,-1.08046297592486,53.9604292999891,3
Church Street,14/03/2015,York,,Saturday,2015,,March,10,1135,1428,2563,,,,,,,-1.08046297592486,53.9604292999891,3
Church Street,15/03/2015,York,,Sunday,2015,,March,10,695,961,1656,,,,,,,-1.08046297592486,53.9604292999891,3
Church Street,16/03/2015,York,,Monday,2015,,March,11,747,957,1704,,,,,,,-1.08046297592486,53.9604292999891,3
Church Street,17/03/2015,York,,Tuesday,2015,,March,11,738,930,1668,,,,,,,-1.08046297592486,53.9604292999891,3
Church Street,18/03/2015,York,,Wednesday,2015,,March,11,867,1027,1894,,,,,,,-1.08046297592486,53.9604292999891,3
Church Street,19/03/2015,York,,Thursday,2015,,March,11,755,987,1742,,,,,,,-1.08046297592486,53.9604292999891,3
Church Street,20/03/2015,York,,Friday,2015,,March,11,1118,1261,2379,,,,,,,-1.08046297592486,53.9604292999891,3
Church Street,21/03/2015,York,,Saturday,2015,,March,11,1183,1653,2836,,,,,,,-1.08046297592486,53.9604292999891,3
Church Street,22/03/2015,York,,Sunday,2015,,March,11,880,1046,1926,,,,,,,-1.08046297592486,53.9604292999891,3
Church Street,23/03/2015,York,,Monday,2015,,March,12,821,994,1815,,,,,,,-1.08046297592486,53.9604292999891,3
Church Street,24/03/2015,York,,Tuesday,2015,,March,12,1378,1792,3170,,,,,,,-1.08046297592486,53.9604292999891,3
Church Street,25/03/2015,York,,Wednesday,2015,,March,12,910,1072,1982,,,,,,,-1.08046297592486,53.9604292999891,3
Church Street,26/03/2015,York,,Thursday,2015,,March,12,915,985,1900,,,,,,,-1.08046297592486,53.9604292999891,3
Church Street,27/03/2015,York,,Friday,2015,,March,12,1884,2061,3945,,,,,,,-1.08046297592486,53.9604292999891,3
Church Street,28/03/2015,York,,Saturday,2015,,March,12,2242,2357,4599,,,,,,,-1.08046297592486,53.9604292999891,3
Church Street,29/03/2015,York,,Sunday,2015,,March,12,988,1086,2074,,,,,,,-1.08046297592486,53.9604292999891,3
Church Street,01/04/2015,York,,Wednesday,2015,,March,13,1777,2115,3892,,,,,,,-1.08046297592486,53.9604292999891,3
Church Street,02/04/2015,York,,Thursday,2015,,March,13,1819,1899,3718,,,,,,,-1.08046297592486,53.9604292999891,3
Church Street,03/04/2015,York,,Friday,2015,,March,13,1651,2182,3833,,,,,,,-1.08046297592486,53.9604292999891,3
Church Street,04/04/2015,York,,Saturday,2015,,March,13,2198,2761,4959,,,,,,,-1.08046297592486,53.9604292999891,3
Church Street,05/04/2015,York,,Sunday,2015,,March,13,1401,1824,3225,,,,,,,-1.08046297592486,53.9604292999891,3
Church Street,30/03/2015,York,,Monday,2015,,March,13,1785,1887,3672,,,,,,,-1.08046297592486,53.9604292999891,3
Church Street,31/03/2015,York,,Tuesday,2015,,March,13,1815,2043,3858,,,,,,,-1.08046297592486,53.9604292999891,3
Church Street,06/04/2015,York,,Monday,2015,,April,14,1672,1854,3526,,,,,,,-1.08046297592486,53.9604292999891,3
Church Street,07/04/2015,York,,Tuesday,2015,,April,14,1764,2250,4014,,,,,,,-1.08046297592486,53.9604292999891,3
Church Street,08/04/2015,York,,Wednesday,2015,,April,14,1783,2021,3804,,,,,,,-1.08046297592486,53.9604292999891,3
Church Street,09/04/2015,York,,Thursday,2015,,April,14,2167,2313,4480,,,,,,,-1.08046297592486,53.9604292999891,3
Church Street,10/04/2015,York,,Friday,2015,,April,14,2136,2572,4708,,,,,,,-1.08046297592486,53.9604292999891,3
Church Street,11/04/2015,York,,Saturday,2015,,April,14,2059,2455,4514,,,,,,,-1.08046297592486,53.9604292999891,3
Church Street,12/04/2015,York,,Sunday,2015,,April,14,1285,1602,2887,,,,,,,-1.08046297592486,53.9604292999891,3
Church Street,13/04/2015,York,,Monday,2015,,April,15,1673,1876,3549,,,,,,,-1.08046297592486,53.9604292999891,3
Church Street,14/04/2015,York,,Tuesday,2015,,April,15,1602,1825,3427,,,,,,,-1.08046297592486,53.9604292999891,3
Church Street,15/04/2015,York,,Wednesday,2015,,April,15,1745,2082,3827,,,,,,,-1.08046297592486,53.9604292999891,3
Church Street,16/04/2015,York,,Thursday,2015,,April,15,1775,2066,3841,,,,,,,-1.08046297592486,53.9604292999891,3
Church Street,17/04/2015,York,,Friday,2015,,April,15,2159,2458,4617,,,,,,,-1.08046297592486,53.9604292999891,3
Church Street,18/04/2015,York,,Saturday,2015,,April,15,2412,2737,5149,,,,,,,-1.08046297592486,53.9604292999891,3
Church Street,19/04/2015,York,,Sunday,2015,,April,15,1399,1778,3177,,,,,,,-1.08046297592486,53.9604292999891,3
Church Street,20/04/2015,York,,Monday,2015,,April,16,1585,1976,3561,,,,,,,-1.08046297592486,53.9604292999891,3
Church Street,21/04/2015,York,,Tuesday,2015,,April,16,1608,1909,3517,,,,,,,-1.08046297592486,53.9604292999891,3
